kgcid,groupname,country,year,relative_size,size,religion_1,religion_2,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
415,Sardinians,Italy,1985,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,8253390532.61038,56936776,452217492140.757,1.98510701742984,4,1,1,F,10,0,10
415,Sardinians,Italy,1986,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,11941809156.3098,56983931,640386352773.087,1.99154210286836,4,1,1,F,10,0,10
415,Sardinians,Italy,1987,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,15653065895.3873,57007737,805713128174.485,1.99274314175289,4,1,1,F,10,0,10
415,Sardinians,Italy,1988,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,17403664789.8428,57018193,891608957155.608,1.97901694358817,5,1,1,F,10,0,10
415,Sardinians,Italy,1989,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,17675486539.4629,57028707,928661332204.347,1.99741579204806,5,1,1,F,10,0,10
415,Sardinians,Italy,1990,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,20734625578.569,57048237,1181222653522.95,1.989318210019,5,1,1,F,10,0,10
415,Sardinians,Italy,1991,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,21585706771.8811,57088125,1246220156079.29,1.98993092509455,5,1,1,F,10,0,10
415,Sardinians,Italy,1992,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,22177090390.3319,57145308,1320161644933.23,1.40692802437817,5,1,2,F,10,0,10
415,Sardinians,Italy,1993,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,18242013901.2785,57197610,1064958075550.63,1.26138362314837,4,1,3,F,10,0,10
415,Sardinians,Italy,1994,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,18062459081.75,57213538,1099216688280.5,1.40366960117786,5,1,2,F,10,0,10
415,Sardinians,Italy,1995,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,17185853003.8965,57174412,1174662070605.02,1.40518198758584,3,1,2,F,10,0,10
415,Sardinians,Italy,1996,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,20793128832.2001,57065231,1312426527795.21,1.40285111146111,3,1,2,F,10,0,10
415,Sardinians,Italy,1997,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,20156102258.3609,56903633,1241879604365.62,1.40742074413763,4,1,2,F,10,0,10
415,Sardinians,Italy,1998,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,20825125351.8551,56742755,1270052525928.4,1.40140255226217,4,1,2,F,10,0,10
415,Sardinians,Italy,1999,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,21016456909.9333,56655629,1252023758789.69,1.4024017158066,4,1,2,F,10,0,10
415,Sardinians,Italy,2000,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,19878720932.3752,56692178,1143829832319.88,1.41681147552993,4,1,2,F,10,0,10
415,Sardinians,Italy,2001,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,19519381482.0449,56875148,1167012796420.58,1.4016658643204,4,1,2,F,10,0,10
415,Sardinians,Italy,2002,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,21610059761.8936,57182521,1270712309429.7,1.99730924824526,3,1,1,F,10,0,10
415,Sardinians,Italy,2003,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,26824213292.0407,57564589,1574145823927.77,1.99168061666298,3,1,1,F,10,0,10
415,Sardinians,Italy,2004,0.03,1625609,Catholic,"",Europe & Central Asia,0,0,0,30261076654.6845,57948421,1803226967966.23,1.55721731285667,3,1,1,F,10,0,10
415,Sardinians,Italy,2005,0.03,1626885,Catholic,"",Europe & Central Asia,0,0,0,29737642391.6828,58281209,1857524312896.41,1.56028582685711,3,1,1,F,10,0,10
415,Sardinians,Italy,2006,0.03,1627738,Catholic,"",Europe & Central Asia,0,0,0,29633022263.3135,58542619,1947919708944.93,1.41155806282591,3,1,1,F,10,0,10
415,Sardinians,Italy,2007,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,31982431792.4882,58747862,2210292636189.43,1.55083849832009,3,1,1,F,10,0,10
415,Sardinians,Italy,2008,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,36839989746.2189,58922116,2398856598798.89,1.1750720417779,3,1,2,F,10,0,10
415,Sardinians,Italy,2009,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,34054481324.3999,59105622,2191241872742.43,1.24808307272898,4,1,2,F,10,0,10
415,Sardinians,Italy,2010,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,32020819951.1287,59325232,2134017843247.16,1.1721189858564,4,1,2,F,10,0,10
415,Sardinians,Italy,2011,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,33828804971.12,59589070,2291991045770.29,1.25837160247466,4,1,1,F,10,0,10
415,Sardinians,Italy,2012,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,29781008205.1256,59879469,2087077032435.15,1.10347626234257,5,2,1,F,10,0,10
415,Sardinians,Italy,2013,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,29957445904.5168,60166828,2141315327318.21,,5,1,1,F,10,0,10
415,Sardinians,Italy,2014,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,27701034334.9422,60409622,2159133919743.77,,4,1,1,F,10,0,10
415,Sardinians,Italy,2015,0.03,1626744,Catholic,"",Europe & Central Asia,0,0,0,22180845070.4225,60578489,1835899237320.04,,4,1,1,F,10,0,10
417,Tuaregs,Mali,1988,,572007,Sunni Muslim,"",Sub-Saharan Africa,0,0,0,48011066.0471113,8171525,2169027633.3725,-0.807620927459577,1,6,6,NF,0,7,-7
417,Tuaregs,Mali,1989,,580784,Sunni Muslim,"",Sub-Saharan Africa,0,0,0,46080349.0821547,8296919,2181810275.53995,-0.89774689635351,1,6,6,NF,0,7,-7
417,Tuaregs,Mali,1990,,591494,Sunni Muslim,"",Sub-Saharan Africa,1,1,0,52155069.5094852,8449915,2681959313.15654,-0.804149071677455,1,6,5,NF,0,7,-7
417,Tuaregs,Mali,1991,,604487,Sunni Muslim,"",Sub-Saharan Africa,1,0,1,,8635528,2724101610.71922,-0.296294101774218,1,6,4,PF,,,
417,Tuaregs,Mali,1992,,619523,Sunni Muslim,"",Sub-Saharan Africa,0,0,0,,8850334,2830692638.55831,0.401487683047569,1,2,3,F,4,0,4
417,Tuaregs,Mali,1993,,636102,Sunni Muslim,"",Sub-Saharan Africa,0,0,0,44497338.9884978,9087173,2818306753.77878,0.403666191449442,3,2,3,F,4,0,4
417,Tuaregs,Mali,1994,,653443,Sunni Muslim,"",Sub-Saharan Africa,1,1,1,29898866.1845625,9334893,2081864106.44813,0.353855809417826,3,2,4,PF,4,0,4
417,Tuaregs,Mali,1995,,670996,Sunni Muslim,"",Sub-Saharan Africa,0,0,0,40468959.1063172,9585660,2706416623.0592,0.402503564820729,3,2,3,F,4,0,4
418,Chin/Zomis,Myanmar,1987,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1988,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1989,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1990,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1991,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1992,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1993,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1994,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1995,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1996,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1997,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1998,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,1999,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2000,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2001,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2002,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2003,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2004,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2005,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2006,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2007,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2008,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2009,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2010,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2011,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2012,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2013,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2014,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2015,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2016,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2017,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2018,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2019,,,Christian,Traditional,,,,,,,,,,,,,,,
418,Chin/Zomis,Myanmar,2020,,,Christian,Traditional,,,,,,,,,,,,,,,
419,Mons,Myanmar,1960,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1961,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1962,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1963,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1964,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1965,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1966,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1967,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1968,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1969,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1970,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1971,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1972,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1973,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1974,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1975,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1976,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1977,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1978,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1979,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1980,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1981,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1982,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1983,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1984,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1985,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1986,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1987,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1988,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1989,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1990,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1991,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1992,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1993,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1994,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1995,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1996,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1997,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1998,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,1999,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2000,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2001,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2002,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2003,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2004,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2005,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2006,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2007,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2008,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2009,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2010,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2011,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2012,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2013,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2014,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2015,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2016,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2017,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2018,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2019,,,Buddhist,"",,,,,,,,,,,,,,,
419,Mons,Myanmar,2020,,,Buddhist,"",,,,,,,,,,,,,,,
420,Indigenous Peoples and Creoles,Nicaragua,1974,0.1,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,14995341.2532029,2721417,1520900045.14286,-0.620321271289823,,5,4,PF,0,8,-8
420,Indigenous Peoples and Creoles,Nicaragua,1975,0.1,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,18537929.9635065,2806859,1590428522.64286,-0.681560325416474,1,5,4,PF,0,8,-8
420,Indigenous Peoples and Creoles,Nicaragua,1976,0.09,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,25234878.4843544,2894967,1847871371.71429,-0.678927207306341,1,5,5,PF,0,8,-8
420,Indigenous Peoples and Creoles,Nicaragua,1977,0.09,270816,Traditional,Christian,Latin America & Caribbean,1,1,0,35231772.6531563,2985480,2239857060.57143,-0.770186740081781,1,5,5,PF,0,8,-8
420,Indigenous Peoples and Creoles,Nicaragua,1978,0.09,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,44549266.2473795,3077861,2142128603.78571,-0.741741197527207,1,5,5,PF,0,8,-8
420,Indigenous Peoples and Creoles,Nicaragua,1979,0.09,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,32278195.0033354,3171404,1527852635.63158,-0.613598430450992,1,5,5,PF,0,3,-3
420,Indigenous Peoples and Creoles,Nicaragua,1980,0.08,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,47159888.987657,3265520,2189347367.52632,-0.714794988725946,1,5,5,PF,0,3,-3
420,Indigenous Peoples and Creoles,Nicaragua,1981,0.08,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,71927312.7005992,3360142,2448290109.65,-0.740200744879584,1,,,"",0,5,-5
420,Indigenous Peoples and Creoles,Nicaragua,1982,0.08,270816,Traditional,Christian,Latin America & Caribbean,1,1,1,,3455129,2465165179.69565,-0.73429072263762,1,6,5,PF,0,5,-5
420,Indigenous Peoples and Creoles,Nicaragua,1983,0.08,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3549711,2743341724.08333,-0.654541327793833,1,6,5,PF,0,5,-5
420,Indigenous Peoples and Creoles,Nicaragua,1984,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3642978,3105517091.41379,-0.0832666368593822,1,5,5,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1985,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3734343,2683816288.7907,0.0162230501810495,3,5,5,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1986,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3823133,2885710608.88079,0.00494870923316404,3,5,6,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1987,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3909672,3851213727.67857,0.0296700348855117,2,5,5,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1988,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,3995529,2630904261.83247,0.0106661467873158,2,5,4,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1989,0.07,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,,4082958,1013184745.70715,0.0562583007202626,2,5,5,PF,1,2,-1
420,Indigenous Peoples and Creoles,Nicaragua,1990,0.06,270816,Traditional,Christian,Latin America & Caribbean,1,0,1,1142475979.61993,4173435,1009455483.87097,0.441475548464132,2,3,3,PF,6,0,6
420,Indigenous Peoples and Creoles,Nicaragua,1991,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,67668345.4972453,4267570,1488804123.71134,0.446339950934483,2,3,3,PF,6,0,6
420,Indigenous Peoples and Creoles,Nicaragua,1992,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,47200000,4364514,1792800000,0.42949537734535,2,4,3,PF,6,0,6
420,Indigenous Peoples and Creoles,Nicaragua,1993,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,40210589.6189068,4462496,1756454248.36601,0.402666833844492,2,4,5,PF,6,0,6
420,Indigenous Peoples and Creoles,Nicaragua,1994,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,35401494.5975534,4559010,3863185119.04762,0.40040408043852,2,4,5,PF,6,0,6
420,Indigenous Peoples and Creoles,Nicaragua,1995,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,35119851.4629075,4652185,4140470000,0.445899111843189,3,4,4,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,1996,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,31533400.5097505,4741571,4308351902.78601,0.69015686834158,3,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,1997,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,30270700.5021126,4827658,4389965590.96538,0.6959409172347,4,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,1998,0.06,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,26271274.5348189,4910642,4635267224.84195,0.727369753361606,4,2,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,1999,0.05,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,26927929.6825383,4991041,4855717874.68247,0.677725619498882,4,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2000,0.05,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,30825265.6806786,5069310,5107329007.0922,0.735827251967025,4,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2001,0.05,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,28193450.444589,5145367,5323146565.70315,0.524239763549406,4,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2002,0.05,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,34831910.0713619,5219324,5224213017.54386,0.522807622861567,2,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2003,0.05,270816,Traditional,Christian,Latin America & Caribbean,0,0,0,35307124.9817936,5292115,5322454925.84746,0.520782330479373,2,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2004,0.05,268174,Traditional,Christian,Latin America & Caribbean,0,0,0,32628065.1557363,5364930,5795568204.64532,0.522471444433419,2,3,3,PF,8,0,8
420,Indigenous Peoples and Creoles,Nicaragua,2005,0.05,273459,Traditional,Christian,Latin America & Caribbean,0,0,0,34123573.9513425,5438692,6321335612.22233,0.523861142482401,2,3,3,PF,8,0,8
421,Ogoni,Nigeria,1990,0.05,476062,Traditional,Christian,Sub-Saharan Africa,0,0,0,277297783.483801,95212454,54035795388.0915,-0.569998332609787,1,5,5,PF,0,5,-5
421,Ogoni,Nigeria,1991,0.05,488338,Traditional,Christian,Sub-Saharan Africa,0,0,0,243705781.024049,97667632,49118433047.5318,-0.501538625935589,1,5,4,PF,0,5,-5
421,Ogoni,Nigeria,1992,0.05,500809,Traditional,Christian,Sub-Saharan Africa,0,0,0,173657679.322943,100161708,47794925814.7558,-0.502971369617029,1,5,4,PF,0,5,-5
421,Ogoni,Nigeria,1993,0.05,513504,Traditional,Christian,Sub-Saharan Africa,0,0,0,289231103.900224,102700751,27752204320.0883,-0.904519625743527,1,7,5,NF,0,7,-7
421,Ogoni,Nigeria,1994,0.05,526469,Traditional,Christian,Sub-Saharan Africa,0,0,0,319694489.907256,105293701,33833042987.7582,-1.01973279461538,1,7,6,NF,0,7,-7
421,Ogoni,Nigeria,1995,0.05,539742,Traditional,Christian,Sub-Saharan Africa,0,0,0,639406630.64676,107948339,44062465800.1706,-1.01841460706357,1,7,7,NF,0,6,-6
421,Ogoni,Nigeria,1996,0.05,553344,Traditional,Christian,Sub-Saharan Africa,0,0,0,701412878.580176,110668784,51075815092.5,-0.875773208979983,1,7,6,NF,0,6,-6
421,Ogoni,Nigeria,1997,0.05,567288,Traditional,Christian,Sub-Saharan Africa,0,0,0,818784525.338,113457661,54457835193.4927,-0.879251595810208,1,7,6,NF,0,6,-6
421,Ogoni,Nigeria,1998,0.04,581599,Traditional,Christian,Sub-Saharan Africa,0,0,0,1149684729.96436,116319763,54604050168.1818,-0.466619036581541,1,6,4,PF,,,
421,Ogoni,Nigeria,1999,0.04,596300,Traditional,Christian,Sub-Saharan Africa,0,0,0,491671368.589997,119260055,59372613485.6576,0.225303457861224,1,4,3,PF,4,0,4
421,Ogoni,Nigeria,2000,0.04,611419,Traditional,Christian,Sub-Saharan Africa,0,0,0,368644109.462423,122283853,69448756932.5833,0.0695297306534317,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2001,0.04,626970,Traditional,Christian,Sub-Saharan Africa,0,0,0,570632287.761505,125394046,74030364472.0506,0.127739964014293,4,4,5,PF,4,0,4
421,Ogoni,Nigeria,2002,0.04,642980,Traditional,Christian,Sub-Saharan Africa,0,0,0,896913201.413193,128596079,95385819320.5737,0.120373568290726,4,4,5,PF,4,0,4
421,Ogoni,Nigeria,2003,0.04,659503,Traditional,Christian,Sub-Saharan Africa,0,0,0,587461887.294733,131900634,104911947834.122,0.174584753853791,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2004,0.04,676602,Traditional,Christian,Sub-Saharan Africa,1,1,1,639990066.823189,135320420,136385979322.437,0.172775962012861,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2005,0.04,694325,Traditional,Christian,Sub-Saharan Africa,0,0,0,674208144.79638,138865014,176134087150.341,0.172835250330364,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2006,0.04,712692,Traditional,Christian,Sub-Saharan Africa,0,0,0,776148058.327892,142538305,236103982431.635,-0.00385520999895597,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2007,0.04,731700,Traditional,Christian,Sub-Saharan Africa,0,0,0,971321378.608673,146339971,275625684968.615,0.121738397274744,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2008,0.03,751348,Traditional,Christian,Sub-Saharan Africa,0,0,0,1615533210.73676,150269622,339476215683.592,-0.0706482502434621,4,5,4,PF,4,0,4
421,Ogoni,Nigeria,2009,0.03,771625,Traditional,Christian,Sub-Saharan Africa,1,1,1,1504486172.1132,154324939,295008767295.038,-0.0634063692740025,4,5,4,PF,4,0,4
421,Ogoni,Nigeria,2010,0.03,792516,Traditional,Christian,Sub-Saharan Africa,0,0,0,1990099668.65827,158503203,361456622215.721,-0.154264123506958,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2011,0.03,814025,Traditional,Christian,Sub-Saharan Africa,1,0,1,2384936021.71384,162805080,404993594133.582,-0.164078740038212,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2012,0.03,836144,Traditional,Christian,Sub-Saharan Africa,1,0,1,2316478199.86159,167228803,455501524575.498,-0.218849739396155,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2013,0.03,858829,Traditional,Christian,Sub-Saharan Africa,1,0,1,2418760170.87063,171765819,508692961937.492,,4,4,4,PF,4,0,4
421,Ogoni,Nigeria,2014,0.03,882025,Traditional,Christian,Sub-Saharan Africa,1,0,1,2357671219.29062,176404931,546676374567.721,,4,4,5,PF,4,0,4
421,Ogoni,Nigeria,2015,0.03,905687,Traditional,Christian,Sub-Saharan Africa,1,1,1,2065557663.35091,181137454,486803295097.89,,4,4,5,PF,8,1,7
421,Ogoni,Nigeria,2016,0.03,929801,Traditional,Christian,Sub-Saharan Africa,1,0,1,1723204266.39515,185960244,404650006428.613,,4,3,5,PF,8,1,7
421,Ogoni,Nigeria,2017,0.03,954366,Traditional,Christian,Sub-Saharan Africa,1,0,1,1621218176.40317,190873247,375746469538.666,,4,3,5,PF,8,1,7
421,Ogoni,Nigeria,2018,0.03,979373,Traditional,Christian,Sub-Saharan Africa,1,0,1,2043051719.21673,195874685,397190484464.308,,4,3,5,PF,8,1,7
421,Ogoni,Nigeria,2019,0.03,1004818,Traditional,Christian,Sub-Saharan Africa,1,0,1,1860260429.56134,200963603,448120428858.769,,4,4,5,PF,,,
421,Ogoni,Nigeria,2020,0.03,1030698,Traditional,Christian,Sub-Saharan Africa,1,0,1,2567917819.04386,206139587,432293776262.398,,4,4,5,PF,,,
422,Baluchis,Pakistan,1980,0.06,2341630,Sunni Muslim,Hindu,South Asia,0,0,0,1429292929.29293,78054346,23654444444.4444,-1.25433194866363,1,7,5,NF,0,7,-7
422,Baluchis,Pakistan,1981,0.05,2420414,Sunni Muslim,Hindu,South Asia,0,0,0,1737373737.37374,80680461,28100606060.6061,-1.05783013468399,1,,,"",0,7,-7
422,Baluchis,Pakistan,1982,0.05,2502948,Sunni Muslim,Hindu,South Asia,0,0,0,1852711542.51952,83431597,30725971563.981,-1.06306096977935,1,7,5,NF,0,7,-7
