kgcid,group,country,year,relative_size,religion_1,religion_2,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total,election,referendum
415,Sardinians,Italy,1973,,Catholic,"",0,0,0,3638240139.22655,54196098,175492055795.417,1.55294462,,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1974,,Catholic,"",0,0,0,3890003394.12994,54563065,199564489431.378,1.55983972,,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1975,,Catholic,"",0,0,0,4217069828.69074,54938300,227695851126.928,1.55274866,,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1976,,Catholic,"",0,0,0,3844185965.36122,55249678,224717278436.846,1.55730653,,2,1,F,10,0,10,0,0
415,Sardinians,Italy,1977,,Catholic,"",0,0,0,4556493517.89272,55528127,257596313364.055,1.4231749,4,2,2,F,10,0,10,0,0
415,Sardinians,Italy,1978,,Catholic,"",0,0,0,5540992657.9633,55771207,315058323066.393,1.41981572,4,2,2,F,10,0,10,0,0
415,Sardinians,Italy,1979,,Catholic,"",0,0,0,6904107162.83232,55982826,393677161500.816,1.24900602,4,2,2,F,10,0,10,0,0
415,Sardinians,Italy,1980,,Catholic,"",0,0,0,7915696625.50473,56158530,477256775943.929,1.37315249,7,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1981,,Catholic,"",0,0,0,7387713297.7908,56500435,430702851303.015,1.35966104,5,,,"",10,0,10,0,0
415,Sardinians,Italy,1982,,Catholic,"",0,0,0,8062597403.3411,56565384,427272645669.291,1.35664344,6,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1983,,Catholic,"",0,0,0,8409527115.57584,56606302,443042373788.883,1.45359684,5,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1984,,Catholic,"",0,0,0,8296144788.10221,56608731,437887689001.543,2.00173689,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1985,,Catholic,"",0,0,0,8253390532.61038,56631745,452217492140.757,2.003878594,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1986,,Catholic,"",0,0,0,11941809156.3098,56641185,640386352773.087,2.008219286,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1987,,Catholic,"",0,0,0,15653065895.3873,56636922,805713128174.485,2.02567409,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1988,,Catholic,"",0,0,0,17403664789.8428,56652138,891608957155.608,2.00774144,5,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1989,,Catholic,"",0,0,0,17675486539.4629,56689638,928661332204.347,2.0133382,5,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1990,,Catholic,"",0,0,0,20734625578.569,56733409,1181222653522.95,2.009838616,5,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1991,,Catholic,"",0,0,0,21585706771.8811,56779713,1246220156079.29,2.01470349,5,1,1,F,10,0,10,0,0
415,Sardinians,Italy,1992,,Catholic,"",0,0,0,22177090390.3319,56809265,1320161644933.23,1.455580518,5,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1993,,Catholic,"",0,0,0,18242013901.2785,56857106,1064958075550.63,1.31698714,4,1,3,F,10,0,10,0,0
415,Sardinians,Italy,1994,,Catholic,"",0,0,0,18062459081.75,56881802,1099216688280.5,1.454605587,5,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1995,,Catholic,"",0,0,0,17185853003.8965,56885837,1174662070605.02,1.455746133,3,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1996,,Catholic,"",0,0,0,20793128832.2001,56884416,1312426527795.21,1.452288406,3,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1997,,Catholic,"",0,0,0,20156102258.3609,56913529,1241879604365.62,1.454545,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1998,,Catholic,"",0,0,0,20825125351.8551,56938072,1270052525928.4,1.458982469,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,1999,,Catholic,"",0,0,0,21016456909.9333,56939403,1252446659833.79,1.44818784,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,2000,,Catholic,"",0,0,0,19878720932.3752,56950733,1146676894209.73,1.46456922,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,2006,0.0279999956651507,Catholic,"",0,0,0,29633022263.3135,58321550,1949551719389.64,2.004329632,3,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2007,,Catholic,"",0,0,0,31982431792.4882,58538256,2213102482751.46,1.567152326,3,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2008,,Catholic,"",0,0,0,36839989746.2189,59018709,2408655348718.59,1.27507014,3,1,2,F,10,0,10,0,0
415,Sardinians,Italy,2009,,Catholic,"",0,0,0,34054481324.3999,59429748,2199928804118.63,,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,2010,,Catholic,"",0,0,0,32020819951.1287,59695934,2136099955236.67,,4,1,2,F,10,0,10,0,0
415,Sardinians,Italy,2011,,Catholic,"",0,0,0,33828804971.12,59948966,2294994296589.5,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2012,,Catholic,"",0,0,0,29781008205.1256,60102937,2086957656821.6,,5,2,1,F,10,0,10,0,0
415,Sardinians,Italy,2013,,Catholic,"",0,0,0,29957445904.5168,60277354,2141924094298.56,,5,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2014,,Catholic,"",0,0,0,27701034334.9422,60347845,2162009615996.54,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2015,,Catholic,"",0,0,0,22180845070.4225,60297738,1836637711060.55,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2016,,Catholic,"",0,0,0,25033027894.6754,60168074,1877071687633.78,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2017,,Catholic,"",0,0,0,26447892915.4274,60069179,1961796197354.36,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2018,,Catholic,"",0,0,0,28420098438.4406,59938885,2091932426266.98,,4,1,1,F,10,0,10,0,0
415,Sardinians,Italy,2019,,Catholic,"",0,0,0,26380673981.1912,59815966,2011285742552.15,,5,1,1,F,,,,0,0
415,Sardinians,Italy,2020,,Catholic,"",0,0,0,28921342756.1838,59639898,1892574064222.11,,5,1,1,F,,,,0,0
417,Tuaregs,Mali,1992,0.07,Sunni Muslim,"",0,0,0,,9214407,2830673380.79743,0.417191019,1,2,3,F,4,0,4,0,0
417,Tuaregs,Mali,1990,0.07,Sunni Muslim,"",1,1,0,52155069.5094853,8856522,2681912149.14767,-0.782066396,1,6,5,NF,0,7,-7,0,0
417,Tuaregs,Mali,1991,0.07,Sunni Muslim,"",1,0,1,,9033530,2724131460.10827,-0.25805752,1,6,4,PF,,,,0,0
417,Tuaregs,Mali,1993,0.07,Sunni Muslim,"",0,0,0,44497338.9884978,9406737,2818281080.10984,0.42014471,3,2,3,F,4,0,4,0,0
417,Tuaregs,Mali,1994,0.07,Sunni Muslim,"",1,1,1,29898866.1845625,9606282,2081846499.03751,0.379939863,3,2,4,PF,4,0,4,0,0
417,Tuaregs,Mali,1995,0.07,Sunni Muslim,"",0,0,0,40468959.1063172,9817311,2706425157.92907,0.423482258,3,2,3,F,4,0,4,0,0
417,Tuaregs,Mali,1988,0.07,Sunni Muslim,"",0,0,0,48011066.0471113,8543225,2169040604.50929,-0.78479898,1,6,6,NF,0,7,-7,0,0
417,Tuaregs,Mali,1989,0.07,Sunni Muslim,"",0,0,0,46080349.0821547,8691722,2181821905.94196,-0.88211488,1,6,6,NF,0,7,-7,0,0
418,Chin/Zomis,Myanmar (Burma),1988,0.021,Christian,Traditional,1,0,1,255256828.481799,38556948,1392547742.82535,-1.11334664,1,7,6,NF,0,4,-4,0,0
418,Chin/Zomis,Myanmar (Burma),1989,0.021,Christian,Traditional,1,0,1,550194633.775299,39179593,1674823310.86252,-0.95919953,1,7,7,NF,0,4,-4,0,0
418,Chin/Zomis,Myanmar (Burma),1990,0.021,Christian,Traditional,1,1,1,814025583.097738,39799245,2036373522.68939,-1.144780582,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1991,0.021,Christian,Traditional,1,1,1,942677085.156834,40399861,2137184858.04416,-1.14919711,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1992,0.021,Christian,Traditional,1,1,1,1370457676.51236,40961205,2216072577.11344,-1.145795737,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1993,0.021,Christian,Traditional,1,1,1,2061809623.88967,41514421,2809748387.09677,-1.14091737,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1994,0.021,Christian,Traditional,1,1,1,2801966891.5515,42062182,3821535779.81651,-1.148578656,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1995,0.021,Christian,Traditional,1,1,1,3932079180.66574,42612037,4879257847.77122,-1.143934719,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1996,0.021,Christian,Traditional,1,1,1,4675441101.66842,43148335,5759624742.26804,-1.144431106,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1997,0.021,Christian,Traditional,1,1,1,4780529107.64952,43698403,5633070602.54016,-1.144482,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1998,0.021,Christian,Traditional,1,0,1,5873097951.17891,44245688,4613071494.63459,-1.145372276,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),1999,0.021,Christian,Traditional,1,0,1,6950081055.84183,44786682,5643818689.479,-1.15186889,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),2000,0.021,Christian,Traditional,1,1,1,9030564408.83695,45296590,6849321645.95623,-1.32930693,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),2001,0.021,Christian,Traditional,1,0,1,9464417217.00245,45780074,6220270632.33592,-1.14249105,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),2002,0.021,Christian,Traditional,1,0,1,11000356815.9372,46249578,6110632857.66584,-1.14265987,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),2003,0.021,Christian,Traditional,1,0,1,24189109502.7961,46710882,7754647428.07323,-1.142150955,1,7,7,NF,0,5,-5,0,0
418,Chin/Zomis,Myanmar (Burma),2004,0.021,Christian,Traditional,1,0,1,29853914082.9132,47137704,9390855297.73553,-1.283261742,1,7,7,NF,0,6,-6,0,0
418,Chin/Zomis,Myanmar (Burma),2005,0.021,Christian,Traditional,1,1,1,32954262250.8452,47539188,10588433068.8549,-1.283715776,1,7,7,NF,0,8,-8,0,0
418,Chin/Zomis,Myanmar (Burma),2006,0.021,Christian,Traditional,1,0,1,,47909755,11863016315.2934,-1.294510317,1,7,7,NF,0,8,-8,0,0
418,Chin/Zomis,Myanmar (Burma),2007,0.021,Christian,Traditional,1,0,1,,48266794,15591182544.7092,-1.286736067,1,7,7,NF,0,8,-8,0,0
418,Chin/Zomis,Myanmar (Burma),2008,0.021,Christian,Traditional,1,0,1,,48624499,23013015832.1023,-1.29952383,1,7,7,NF,0,6,-6,0,1
418,Chin/Zomis,Myanmar (Burma),2009,0.021,Christian,Traditional,1,1,1,,48834473,29455165594.6859,,1,7,7,NF,0,6,-6,0,0
418,Chin/Zomis,Myanmar (Burma),2010,0.021,Christian,Traditional,1,0,1,,49197200,37796052938.7278,,1,7,7,NF,0,6,-6,2,0
418,Chin/Zomis,Myanmar (Burma),2011,0.021,Christian,Traditional,1,1,1,,49584776,54118601974.7947,,1,7,6,NF,0,3,-3,0,0
418,Chin/Zomis,Myanmar (Burma),2012,0.021,Christian,Traditional,1,0,1,2969236076.31588,50004267,58318677644.9492,,1,6,5,NF,0,3,-3,2,0
418,Chin/Zomis,Myanmar (Burma),2013,0.021,Christian,Traditional,1,1,1,2366989084.91061,50432103,60572257122.2962,,1,6,5,NF,0,3,-3,0,0
418,Chin/Zomis,Myanmar (Burma),2014,0.021,Christian,Traditional,1,1,1,2372895911.61414,50864564,63264892768.3726,,1,6,6,NF,0,3,-3,0,0
418,Chin/Zomis,Myanmar (Burma),2015,0.021,Christian,Traditional,1,0,1,2552370441.82802,51280308,63045305229.1046,,1,6,5,NF,,,,2,0
418,Chin/Zomis,Myanmar (Burma),2016,0.021,Christian,Traditional,1,1,1,2455784120.1322,51687590,60291736893.9397,,1,5,5,PF,8,0,8,0,0
418,Chin/Zomis,Myanmar (Burma),2017,0.021,Christian,Traditional,1,0,1,2221961060.22858,52097107,61449392056.1488,,1,5,5,PF,8,0,8,0,0
418,Chin/Zomis,Myanmar (Burma),2018,0.021,Christian,Traditional,1,0,1,1529364477.94262,52479575,67144725830.5753,,1,5,5,PF,8,0,8,0,0
418,Chin/Zomis,Myanmar (Burma),2019,0.021,Christian,Traditional,1,0,1,1495509897.50203,52852453,68697759361.231,,3,5,6,NF,,,,0,0
418,Chin/Zomis,Myanmar (Burma),2020,0.021,Christian,Traditional,1,0,1,2445821781.60336,53227971,78930257227.0908,,3,5,6,NF,,,,2,0
418,Chin/Zomis,Myanmar (Burma),1987,0.021,Christian,Traditional,1,1,1,203653743.546581,37909395,1448003803.86246,-1.28588324,1,7,7,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1988,0.02,Buddhist,"",1,0,1,255256828.481799,38556948,1392547742.82535,-1.11334664,1,7,6,NF,0,4,-4,0,0
419,Mons,Myanmar (Burma),1989,0.02,Buddhist,"",1,0,1,550194633.775299,39179593,1674823310.86252,-0.95919953,1,7,7,NF,0,4,-4,0,0
419,Mons,Myanmar (Burma),1990,0.02,Buddhist,"",1,1,1,814025583.097738,39799245,2036373522.68939,-1.144780582,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1991,0.02,Buddhist,"",1,1,1,942677085.156834,40399861,2137184858.04416,-1.14919711,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1992,0.02,Buddhist,"",1,1,1,1370457676.51236,40961205,2216072577.11344,-1.145795737,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1993,0.02,Buddhist,"",1,1,1,2061809623.88967,41514421,2809748387.09677,-1.14091737,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1994,0.02,Buddhist,"",1,1,1,2801966891.5515,42062182,3821535779.81651,-1.148578656,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1995,0.02,Buddhist,"",1,1,1,3932079180.66574,42612037,4879257847.77122,-1.143934719,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1996,0.02,Buddhist,"",1,1,1,4675441101.66842,43148335,5759624742.26804,-1.144431106,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1997,0.02,Buddhist,"",1,1,1,4780529107.64952,43698403,5633070602.54016,-1.144482,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1998,0.02,Buddhist,"",1,0,1,5873097951.17891,44245688,4613071494.63459,-1.145372276,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),1999,0.02,Buddhist,"",1,0,1,6950081055.84183,44786682,5643818689.479,-1.15186889,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),2000,0.02,Buddhist,"",1,1,1,9030564408.83695,45296590,6849321645.95623,-1.32930693,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),2001,0.02,Buddhist,"",1,0,1,9464417217.00245,45780074,6220270632.33592,-1.14249105,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),2002,0.02,Buddhist,"",1,0,1,11000356815.9372,46249578,6110632857.66584,-1.14265987,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),2003,0.02,Buddhist,"",1,0,1,24189109502.7961,46710882,7754647428.07323,-1.142150955,1,7,7,NF,0,5,-5,0,0
419,Mons,Myanmar (Burma),2004,0.02,Buddhist,"",1,0,1,29853914082.9132,47137704,9390855297.73553,-1.283261742,1,7,7,NF,0,6,-6,0,0
419,Mons,Myanmar (Burma),2005,0.02,Buddhist,"",1,1,1,32954262250.8452,47539188,10588433068.8549,-1.283715776,1,7,7,NF,0,8,-8,0,0
419,Mons,Myanmar (Burma),2006,0.02,Buddhist,"",1,0,1,,47909755,11863016315.2934,-1.294510317,1,7,7,NF,0,8,-8,0,0
419,Mons,Myanmar (Burma),2007,0.02,Buddhist,"",1,0,1,,48266794,15591182544.7092,-1.286736067,1,7,7,NF,0,8,-8,0,0
419,Mons,Myanmar (Burma),2008,0.02,Buddhist,"",1,0,1,,48624499,23013015832.1023,-1.29952383,1,7,7,NF,0,6,-6,0,1
419,Mons,Myanmar (Burma),2009,0.02,Buddhist,"",1,1,1,,48834473,29455165594.6859,,1,7,7,NF,0,6,-6,0,0
419,Mons,Myanmar (Burma),2010,0.02,Buddhist,"",1,0,1,,49197200,37796052938.7278,,1,7,7,NF,0,6,-6,2,0
419,Mons,Myanmar (Burma),2011,0.02,Buddhist,"",1,1,1,,49584776,54118601974.7947,,1,7,6,NF,0,3,-3,0,0
419,Mons,Myanmar (Burma),2012,0.02,Buddhist,"",1,0,1,2969236076.31588,50004267,58318677644.9492,,1,6,5,NF,0,3,-3,2,0
419,Mons,Myanmar (Burma),2013,0.02,Buddhist,"",1,1,1,2366989084.91061,50432103,60572257122.2962,,1,6,5,NF,0,3,-3,0,0
419,Mons,Myanmar (Burma),2014,0.02,Buddhist,"",1,1,1,2372895911.61414,50864564,63264892768.3726,,1,6,6,NF,0,3,-3,0,0
419,Mons,Myanmar (Burma),2015,0.02,Buddhist,"",1,0,1,2552370441.82802,51280308,63045305229.1046,,1,6,5,NF,,,,2,0
419,Mons,Myanmar (Burma),2016,0.02,Buddhist,"",1,1,1,2455784120.1322,51687590,60291736893.9397,,1,5,5,PF,8,0,8,0,0
419,Mons,Myanmar (Burma),1987,0.02,Buddhist,"",1,1,1,203653743.546581,37909395,1448003803.86246,-1.28588324,1,7,7,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),2017,0.02,Buddhist,"",1,0,1,2221961060.22858,52097107,61449392056.1488,,1,5,5,PF,8,0,8,0,0
419,Mons,Myanmar (Burma),2018,0.02,Buddhist,"",1,0,1,1529364477.94262,52479575,67144725830.5753,,1,5,5,PF,8,0,8,0,0
419,Mons,Myanmar (Burma),2019,0.02,Buddhist,"",1,0,1,1495509897.50203,52852453,68697759361.231,,3,5,6,NF,,,,0,0
419,Mons,Myanmar (Burma),2020,0.02,Buddhist,"",1,0,1,2445821781.60336,53227971,78930257227.0908,,3,5,6,NF,,,,2,0
419,Mons,Myanmar (Burma),1960,0.02,Buddhist,"",1,0,1,89512589.5125895,21482668,,0.370401636,,,,"",6,1,5,0,0
419,Mons,Myanmar (Burma),1961,0.02,Buddhist,"",1,1,1,85617085.6170856,21958726,584351384.464088,0.4870911133,,,,"",6,1,5,0,0
419,Mons,Myanmar (Burma),1962,0.02,Buddhist,"",1,0,1,90704340.7043407,22447492,612517344.756215,-0.906038687,,,,"",0,6,-6,0,0
419,Mons,Myanmar (Burma),1963,0.02,Buddhist,"",1,0,1,100322350.32235,22951914,659976659.599529,-1.101772087,,,,"",0,6,-6,0,0
419,Mons,Myanmar (Burma),1964,0.02,Buddhist,"",1,1,1,97912597.9125979,23469460,475197381.868256,-1.09540441,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1965,0.02,Buddhist,"",1,0,1,107241857.241857,24006176,402619413.648984,-1.09680988,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1966,0.02,Buddhist,"",1,0,1,105456855.456855,24567580,317816209.973753,-1.100398594,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1967,0.02,Buddhist,"",1,0,1,102039102.039102,25141829,328182434.544961,-1.09725595,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1968,0.02,Buddhist,"",1,0,1,104590604.590605,25738228,531186357.405981,-1.09443964,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1969,0.02,Buddhist,"",1,0,1,114418614.418614,26349995,551379225.912926,-1.0978789,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1970,0.02,Buddhist,"",1,0,1,122781872.781873,26968962,578992638.8291,-1.09154032,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1971,0.02,Buddhist,"",1,0,1,127758749.506804,27599263,559378375.675676,-1.099509287,,,,"",0,7,-7,0,0
419,Mons,Myanmar (Burma),1972,0.02,Buddhist,"",1,0,1,117181275.174055,28230644,634525053.103964,-0.94138997,,7,5,NF,0,7,-7,0,0
419,Mons,Myanmar (Burma),1973,0.02,Buddhist,"",1,1,1,152452317.457742,28873255,667038769.091964,-0.94215935,,7,5,NF,0,7,-7,0,0
419,Mons,Myanmar (Burma),1974,0.02,Buddhist,"",1,0,1,159999341.90502,29457457,1000557949.59229,-0.73173657,,7,5,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1975,0.02,Buddhist,"",1,0,1,138923723.23416,30046415,1128484859.02503,-0.6559296,1,6,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1976,0.02,Buddhist,"",1,1,1,155142207.477541,30642137,1155595925.08513,-0.73942997,1,6,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1977,0.02,Buddhist,"",1,0,1,169293678.193446,31240612,1000350726.87418,-0.80760129,1,7,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1978,0.02,Buddhist,"",1,0,1,183429289.25931,31868584,916914661.349421,-0.81308637,1,7,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1979,0.02,Buddhist,"",1,0,1,190866354.07303,32502618,919525191.636393,-0.80981532,1,7,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1980,0.02,Buddhist,"",1,0,1,202083467.163444,33140941,1010596805.47618,-1.10727335,1,7,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1981,0.02,Buddhist,"",1,0,1,205288116.626087,33790621,1064867669.38909,-1.17534688,1,,,"",0,9,-9,0,0
419,Mons,Myanmar (Burma),1982,0.02,Buddhist,"",1,0,1,195419415.596714,34429574,1302701536.67393,-1.17473609,1,7,6,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1983,0.02,Buddhist,"",1,0,1,192169991.457716,35055599,1427209835.80133,-1.29357677,1,7,7,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1984,0.02,Buddhist,"",1,0,1,188720829.263652,35792924,1354699245.07241,-1.2900018,1,7,7,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1985,0.02,Buddhist,"",1,0,1,196758644.695776,36526753,1310837294.25837,-1.432806617,1,7,7,NF,0,9,-9,0,0
419,Mons,Myanmar (Burma),1986,0.02,Buddhist,"",1,0,1,231843369.647958,37235286,1590096758.97152,-1.28822149,1,7,7,NF,0,9,-9,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1974,,Traditional,Christian,0,0,0,14995341.2532029,2725558,1520900045.14286,-0.6048632,,5,4,PF,0,8,-8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1975,,Traditional,Christian,0,0,0,18537929.9635065,2812864,1590428522.64286,-0.66891012,1,5,4,PF,0,8,-8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1976,,Traditional,Christian,0,0,0,25234878.4843544,2902057,1847871371.71429,-0.65822776,1,5,5,PF,0,8,-8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1977,,Traditional,Christian,1,1,0,35231772.6531563,2992850,2239857060.57143,-0.75806708,1,5,5,PF,0,8,-8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1978,,Traditional,Christian,1,0,1,44549266.2473795,3084511,2142128603.78571,-0.7284945,1,5,5,PF,0,8,-8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1995,,Traditional,Christian,0,0,0,35119851.4629075,4674130,4140470000,0.474642303,3,4,4,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1996,,Traditional,Christian,0,0,0,31533400.5097505,4769728,4308351902.78601,0.724638629,3,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1997,,Traditional,Christian,0,0,0,30270700.5021126,4855055,4389965590.96538,0.7277917,4,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1998,,Traditional,Christian,0,0,0,26271274.5348189,4936870,4635267224.84195,0.756010284,4,2,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1999,,Traditional,Christian,0,0,0,26927929.6825383,5012234,4855717874.68247,0.71071979,4,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,2000,,Traditional,Christian,0,0,0,30825265.6806786,5087522,5107329007.0922,0.77229208,4,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,2001,,Traditional,Christian,0,0,0,28193450.444589,5158923,5323146565.70315,0.5541305,4,3,3,PF,8,0,8,1,0
420,Indigenous Peoples and Creoles,Nicaragua,2002,,Traditional,Christian,0,0,0,34831910.0713619,5226605,5224213017.54386,0.55686408,2,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,2003,,Traditional,Christian,0,0,0,35307124.9817936,5291406,5322454925.84746,0.555170568,2,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,2004,0.0499999533885151,Traditional,Christian,0,0,0,32628065.1557363,5354718,5795568204.64532,0.556368693,2,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,2005,0.0499999908578634,Traditional,Christian,0,0,0,34123573.9513425,5417728,6321335612.22233,0.553257704,2,3,3,PF,8,0,8,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1985,,Traditional,Christian,1,0,1,,3718851,2683816288.83721,0.058312138,3,5,5,PF,1,2,-1,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1986,,Traditional,Christian,1,0,1,,3807216,2885710608.87417,0.05117402,3,5,6,PF,1,2,-1,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1987,,Traditional,Christian,1,0,1,,3896818,3851213727.71428,0.07036423,2,5,5,PF,1,2,-1,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1988,,Traditional,Christian,1,0,1,,3986107,2631096767.03252,0.04849922,2,5,4,PF,1,2,-1,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1989,,Traditional,Christian,1,0,1,,4080475,1013184745.70715,0.10019664,2,5,5,PF,1,2,-1,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1990,,Traditional,Christian,1,0,1,1142475979.61993,4178418,1009455483.87097,0.470428034,2,3,3,PF,6,0,6,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1979,,Traditional,Christian,1,0,1,32278195.0033354,3172578,1527852635.63158,-0.58777694,1,5,5,PF,0,3,-3,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1980,,Traditional,Christian,0,0,0,47159888.987657,3256044,2189347367.52632,-0.68649304,1,5,5,PF,0,3,-3,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1981,,Traditional,Christian,0,0,0,71927312.7005992,3350574,2448290109.65,-0.70218477,1,,,"",0,5,-5,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1982,,Traditional,Christian,1,1,1,,3444743,2465165179.69565,-0.70045759,1,6,5,PF,0,5,-5,0,0
420,Indigenous Peoples and Creoles,Nicaragua,1983,,Traditional,Christian,1,0,1,,3539069,2743341724.08333,-0.61272609,1,6,5,PF,0,5,-5,0,0
